tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
2.0,2.0,16.0,0.0625,BL_Beacon
5.0,1.0,9.0,0.375,BL_Stream
1.0,1.0,30.0,0.0625,Microwave_Oven
17.0,4.0,1.0,0.90625,WiFi_Stream
5.0,1.0,6.0,0.34375,BL_Stream
5.0,1.0,4.0,0.4375,BL_Stream
6.0,1.0,8.0,0.28125,BL_Stream
7.0,3.0,6.0,0.53125,BL_Stream
3.0,1.0,18.0,0.1875,BL_Stream
2.0,2.0,28.0,0.0625,BL_Beacon
2.0,1.0,7.0,0.25,BL_Stream
2.0,1.0,6.0,0.28125,BL_Stream
1.0,1.0,25.0,0.03125,BL_Beacon
9.0,1.0,9.0,0.46875,Microwave_Oven
1.0,1.0,21.0,0.09375,Microwave_Oven
3.0,3.0,18.0,0.09375,BL_Beacon
2.0,1.0,10.0,0.125,BL_Stream
12.0,7.0,1.0,0.90625,WiFi_Stream
5.0,1.0,4.0,0.5,BL_Stream
6.0,1.0,5.0,0.40625,BL_Stream
8.0,1.0,4.0,0.53125,BL_Stream
2.0,1.0,10.0,0.21875,BL_Stream
17.0,4.0,1.0,0.9375,WiFi_Stream
3.0,1.0,9.0,0.21875,BL_Stream
3.0,2.0,26.0,0.15625,Microwave_Oven
1.0,1.0,16.0,0.09375,WiFi_Beacon
2.0,2.0,26.0,0.0625,WiFi_Beacon
17.0,17.0,11.0,0.53125,BL_Beacon
3.0,1.0,6.0,0.46875,BL_Stream
2.0,1.0,9.0,0.15625,BL_Stream
8.0,1.0,14.0,0.46875,Microwave_Oven
25.0,1.0,3.0,0.84375,Microwave_Oven
2.0,1.0,12.0,0.25,BL_Stream
4.0,1.0,6.0,0.375,BL_Stream
12.0,3.0,15.0,0.46875,BL_Beacon
26.0,1.0,5.0,0.84375,Microwave_Oven
21.0,2.0,1.0,0.9375,WiFi_Stream
5.0,1.0,8.0,0.3125,BL_Stream
4.0,3.0,24.0,0.21875,Microwave_Oven
1.0,1.0,20.0,0.03125,WiFi_Beacon
1.0,1.0,24.0,0.03125,Microwave_Oven
6.0,1.0,7.0,0.375,BL_Stream
1.0,1.0,9.0,0.1875,BL_Stream
1.0,1.0,11.0,0.09375,WiFi_Beacon
5.0,3.0,6.0,0.53125,BL_Stream
11.0,1.0,11.0,0.53125,Microwave_Oven
2.0,1.0,5.0,0.28125,BL_Stream
10.0,1.0,12.0,0.4375,Microwave_Oven
20.0,1.0,5.0,0.6875,Microwave_Oven
2.0,1.0,11.0,0.15625,WiFi_Beacon
2.0,1.0,13.0,0.21875,BL_Stream
15.0,4.0,1.0,0.9375,WiFi_Stream
2.0,1.0,20.0,0.125,WiFi_Beacon
2.0,1.0,10.0,0.25,BL_Stream
2.0,1.0,10.0,0.15625,BL_Stream
4.0,1.0,5.0,0.46875,BL_Stream
1.0,1.0,31.0,0.03125,Microwave_Oven
3.0,2.0,3.0,0.5625,BL_Stream
1.0,1.0,7.0,0.1875,BL_Stream
4.0,1.0,7.0,0.375,BL_Stream
16.0,2.0,1.0,0.9375,WiFi_Stream
1.0,1.0,29.0,0.0625,Microwave_Oven
6.0,6.0,26.0,0.1875,Microwave_Oven
6.0,1.0,8.0,0.34375,BL_Stream
10.0,10.0,12.0,0.3125,BL_Beacon
2.0,1.0,6.0,0.375,BL_Stream
2.0,1.0,7.0,0.1875,BL_Stream
29.0,2.0,1.0,0.96875,WiFi_Stream
5.0,1.0,10.0,0.21875,Microwave_Oven
3.0,1.0,5.0,0.3125,BL_Stream
7.0,1.0,8.0,0.34375,Microwave_Oven
15.0,1.0,12.0,0.53125,Microwave_Oven
12.0,12.0,20.0,0.375,Microwave_Oven
16.0,1.0,10.0,0.53125,Microwave_Oven
20.0,1.0,7.0,0.6875,Microwave_Oven
3.0,1.0,4.0,0.53125,BL_Stream
13.0,13.0,19.0,0.40625,BL_Beacon
11.0,1.0,13.0,0.4375,Microwave_Oven
5.0,1.0,9.0,0.40625,BL_Stream
3.0,3.0,29.0,0.09375,BL_Beacon
2.0,1.0,13.0,0.25,BL_Stream
1.0,1.0,27.0,0.09375,Microwave_Oven
14.0,14.0,11.0,0.4375,BL_Beacon
4.0,1.0,8.0,0.3125,BL_Stream
18.0,5.0,2.0,0.90625,WiFi_Stream
2.0,1.0,26.0,0.09375,BL_Beacon
2.0,1.0,16.0,0.09375,WiFi_Beacon
2.0,1.0,11.0,0.125,WiFi_Beacon
1.0,1.0,28.0,0.03125,BL_Beacon
3.0,1.0,10.0,0.25,BL_Stream
8.0,1.0,5.0,0.4375,BL_Stream
15.0,1.0,4.0,0.71875,Microwave_Oven
15.0,1.0,13.0,0.53125,Microwave_Oven
24.0,6.0,1.0,0.9375,WiFi_Stream
3.0,1.0,26.0,0.15625,Microwave_Oven
4.0,1.0,5.0,0.53125,BL_Stream
1.0,1.0,14.0,0.15625,BL_Stream
6.0,1.0,20.0,0.28125,Microwave_Oven
4.0,1.0,9.0,0.4375,BL_Stream
3.0,1.0,11.0,0.40625,BL_Stream
11.0,11.0,21.0,0.34375,Microwave_Oven
5.0,1.0,7.0,0.40625,BL_Stream
5.0,1.0,6.0,0.5,BL_Stream
4.0,2.0,11.0,0.375,BL_Stream
23.0,3.0,5.0,0.8125,Microwave_Oven
5.0,1.0,2.0,0.65625,BL_Stream
4.0,1.0,7.0,0.28125,BL_Stream
12.0,1.0,10.0,0.46875,Microwave_Oven
2.0,1.0,14.0,0.21875,BL_Stream
5.0,1.0,6.0,0.53125,BL_Stream
4.0,2.0,5.0,0.5,BL_Stream
5.0,2.0,7.0,0.40625,BL_Stream
21.0,1.0,3.0,0.84375,Microwave_Oven
3.0,1.0,18.0,0.25,BL_Stream
3.0,1.0,3.0,0.34375,BL_Stream
2.0,1.0,8.0,0.125,WiFi_Beacon
10.0,5.0,13.0,0.46875,BL_Beacon
2.0,1.0,11.0,0.28125,BL_Stream
18.0,1.0,11.0,0.59375,Microwave_Oven
2.0,1.0,6.0,0.3125,BL_Stream
27.0,1.0,4.0,0.875,Microwave_Oven
18.0,1.0,5.0,0.6875,Microwave_Oven
2.0,1.0,14.0,0.15625,Microwave_Oven
8.0,8.0,14.0,0.25,BL_Beacon
7.0,6.0,9.0,0.40625,BL_Beacon
15.0,15.0,12.0,0.46875,BL_Beacon
1.0,1.0,8.0,0.15625,BL_Stream
22.0,1.0,2.0,0.84375,Microwave_Oven
8.0,8.0,20.0,0.25,Microwave_Oven
30.0,1.0,1.0,0.96875,Microwave_Oven
29.0,1.0,1.0,0.9375,Microwave_Oven
2.0,1.0,9.0,0.25,BL_Stream
23.0,3.0,3.0,0.8125,Microwave_Oven
24.0,1.0,1.0,0.90625,Microwave_Oven
3.0,1.0,7.0,0.375,BL_Stream
10.0,1.0,13.0,0.34375,BL_Beacon
4.0,1.0,7.0,0.25,BL_Stream
4.0,1.0,14.0,0.34375,BL_Stream
24.0,7.0,1.0,0.96875,WiFi_Stream
8.0,8.0,24.0,0.25,BL_Beacon
4.0,1.0,4.0,0.5,BL_Stream
8.0,1.0,3.0,0.5,Microwave_Oven
3.0,1.0,24.0,0.1875,Microwave_Oven
1.0,1.0,13.0,0.1875,BL_Stream
3.0,1.0,10.0,0.21875,BL_Stream
7.0,1.0,5.0,0.53125,Microwave_Oven
4.0,1.0,8.0,0.4375,BL_Stream
3.0,1.0,11.0,0.34375,BL_Stream
1.0,1.0,20.0,0.03125,BL_Beacon
24.0,2.0,1.0,0.9375,WiFi_Stream
27.0,3.0,1.0,0.9375,WiFi_Stream
3.0,1.0,13.0,0.3125,BL_Stream
4.0,1.0,9.0,0.25,BL_Stream
4.0,2.0,22.0,0.1875,BL_Beacon
18.0,18.0,8.0,0.5625,BL_Beacon
2.0,2.0,19.0,0.0625,WiFi_Beacon
9.0,9.0,20.0,0.28125,Microwave_Oven
2.0,1.0,10.0,0.15625,WiFi_Beacon
13.0,1.0,16.0,0.4375,Microwave_Oven
3.0,3.0,19.0,0.09375,BL_Beacon
2.0,1.0,22.0,0.1875,Microwave_Oven
17.0,2.0,1.0,0.875,WiFi_Stream
20.0,1.0,6.0,0.71875,Microwave_Oven
2.0,1.0,28.0,0.09375,Microwave_Oven
4.0,1.0,17.0,0.25,Microwave_Oven
5.0,1.0,7.0,0.46875,BL_Stream
3.0,1.0,3.0,0.5,BL_Stream
7.0,1.0,22.0,0.25,Microwave_Oven
3.0,1.0,8.0,0.25,BL_Stream
4.0,1.0,12.0,0.1875,BL_Stream
8.0,2.0,17.0,0.3125,Microwave_Oven
5.0,1.0,8.0,0.28125,BL_Stream
4.0,1.0,3.0,0.53125,BL_Stream
2.0,1.0,15.0,0.15625,WiFi_Beacon
4.0,1.0,2.0,0.625,BL_Stream
4.0,1.0,5.0,0.28125,BL_Stream
9.0,1.0,9.0,0.53125,Microwave_Oven
4.0,2.0,7.0,0.375,BL_Stream
4.0,2.0,11.0,0.1875,BL_Stream
2.0,1.0,13.0,0.125,BL_Stream
4.0,1.0,6.0,0.4375,BL_Stream
6.0,1.0,8.0,0.375,BL_Stream
5.0,1.0,3.0,0.5,BL_Stream
17.0,1.0,8.0,0.59375,Microwave_Oven
1.0,1.0,26.0,0.03125,BL_Beacon
9.0,1.0,5.0,0.59375,BL_Stream
2.0,1.0,8.0,0.34375,BL_Stream
7.0,1.0,20.0,0.3125,Microwave_Oven
5.0,1.0,7.0,0.28125,BL_Stream
4.0,1.0,5.0,0.34375,BL_Stream
2.0,2.0,21.0,0.0625,BL_Beacon
7.0,1.0,4.0,0.53125,BL_Stream
3.0,1.0,7.0,0.28125,BL_Stream
3.0,1.0,6.0,0.5,BL_Stream
1.0,1.0,13.0,0.125,BL_Stream
2.0,2.0,15.0,0.0625,BL_Beacon
4.0,1.0,4.0,0.59375,BL_Stream
3.0,3.0,22.0,0.09375,BL_Beacon
4.0,1.0,12.0,0.21875,BL_Stream
2.0,1.0,12.0,0.125,WiFi_Beacon
2.0,2.0,29.0,0.0625,WiFi_Beacon
2.0,1.0,9.0,0.28125,BL_Stream
5.0,1.0,5.0,0.53125,BL_Stream
1.0,1.0,9.0,0.25,BL_Stream
3.0,3.0,24.0,0.09375,BL_Beacon
5.0,1.0,7.0,0.34375,BL_Stream
14.0,6.0,6.0,0.625,Microwave_Oven
29.0,29.0,3.0,0.90625,Microwave_Oven
16.0,14.0,2.0,0.9375,WiFi_Stream
3.0,1.0,3.0,0.40625,BL_Stream
8.0,8.0,22.0,0.25,Microwave_Oven
6.0,1.0,21.0,0.21875,BL_Beacon
13.0,1.0,7.0,0.71875,Microwave_Oven
14.0,2.0,15.0,0.5,Microwave_Oven
3.0,2.0,23.0,0.21875,Microwave_Oven
19.0,4.0,8.0,0.71875,Microwave_Oven
1.0,1.0,14.0,0.125,BL_Stream
32.0,32.0,0.0,1.0,Microwave_Oven
17.0,2.0,1.0,0.9375,WiFi_Stream
5.0,1.0,10.0,0.40625,Microwave_Oven
2.0,1.0,17.0,0.125,BL_Stream
4.0,1.0,9.0,0.375,BL_Stream
2.0,1.0,21.0,0.09375,WiFi_Beacon
2.0,2.0,28.0,0.0625,Microwave_Oven
2.0,1.0,7.0,0.375,BL_Stream
8.0,1.0,19.0,0.28125,Microwave_Oven
19.0,11.0,2.0,0.9375,WiFi_Stream
15.0,15.0,17.0,0.46875,BL_Beacon
1.0,1.0,8.0,0.125,BL_Stream
1.0,1.0,5.0,0.28125,BL_Stream
1.0,1.0,21.0,0.03125,BL_Beacon
9.0,8.0,14.0,0.53125,Microwave_Oven
3.0,1.0,6.0,0.21875,BL_Stream
5.0,2.0,10.0,0.3125,BL_Stream
4.0,1.0,13.0,0.34375,BL_Stream
2.0,1.0,12.0,0.15625,WiFi_Beacon
7.0,1.0,10.0,0.34375,Microwave_Oven
6.0,1.0,4.0,0.46875,BL_Stream
4.0,1.0,5.0,0.4375,BL_Stream
25.0,1.0,5.0,0.8125,Microwave_Oven
1.0,1.0,14.0,0.0625,BL_Stream
11.0,3.0,17.0,0.4375,Microwave_Oven
1.0,1.0,22.0,0.03125,BL_Beacon
12.0,1.0,9.0,0.5,Microwave_Oven
2.0,1.0,8.0,0.15625,BL_Stream
27.0,1.0,2.0,0.875,Microwave_Oven
8.0,1.0,17.0,0.28125,BL_Beacon
3.0,1.0,8.0,0.1875,BL_Stream
1.0,1.0,11.0,0.09375,BL_Stream
1.0,1.0,14.0,0.0625,WiFi_Beacon
11.0,11.0,20.0,0.34375,BL_Beacon
3.0,1.0,7.0,0.3125,BL_Stream
19.0,12.0,1.0,0.96875,WiFi_Stream
1.0,1.0,6.0,0.25,BL_Stream
2.0,2.0,27.0,0.0625,BL_Beacon
3.0,1.0,9.0,0.375,BL_Stream
2.0,1.0,8.0,0.1875,BL_Stream
3.0,3.0,21.0,0.09375,BL_Beacon
6.0,1.0,4.0,0.4375,BL_Stream
8.0,1.0,6.0,0.5,BL_Stream
25.0,5.0,1.0,0.9375,WiFi_Stream
3.0,3.0,25.0,0.09375,BL_Beacon
4.0,1.0,6.0,0.53125,BL_Stream
15.0,1.0,5.0,0.65625,Microwave_Oven
4.0,1.0,5.0,0.5625,BL_Stream
4.0,1.0,14.0,0.25,BL_Stream
16.0,1.0,6.0,0.6875,Microwave_Oven
1.0,1.0,10.0,0.1875,BL_Stream
5.0,5.0,27.0,0.15625,BL_Beacon
1.0,1.0,20.0,0.03125,Microwave_Oven
29.0,2.0,1.0,0.96875,Microwave_Oven
3.0,1.0,8.0,0.40625,BL_Stream
26.0,1.0,1.0,0.9375,Microwave_Oven
4.0,1.0,12.0,0.28125,Microwave_Oven
17.0,1.0,7.0,0.59375,Microwave_Oven
5.0,1.0,6.0,0.46875,BL_Stream
1.0,1.0,12.0,0.1875,BL_Stream
6.0,1.0,4.0,0.40625,BL_Stream
1.0,1.0,7.0,0.25,BL_Stream
16.0,1.0,3.0,0.6875,Microwave_Oven
6.0,1.0,13.0,0.28125,BL_Stream
26.0,1.0,1.0,0.9375,WiFi_Stream
3.0,3.0,28.0,0.09375,BL_Beacon
6.0,1.0,6.0,0.375,BL_Stream
7.0,1.0,9.0,0.34375,Microwave_Oven
5.0,1.0,13.0,0.25,BL_Stream
12.0,9.0,1.0,0.9375,WiFi_Stream
7.0,1.0,7.0,0.4375,BL_Stream
9.0,6.0,16.0,0.46875,Microwave_Oven
4.0,1.0,6.0,0.40625,BL_Stream
5.0,1.0,4.0,0.40625,BL_Stream
3.0,1.0,5.0,0.28125,BL_Stream
15.0,15.0,17.0,0.46875,Microwave_Oven
21.0,3.0,1.0,0.9375,WiFi_Stream
2.0,1.0,5.0,0.46875,BL_Stream
7.0,7.0,24.0,0.21875,Microwave_Oven
4.0,1.0,11.0,0.3125,BL_Stream
3.0,3.0,28.0,0.09375,Microwave_Oven
8.0,1.0,4.0,0.5625,BL_Stream
1.0,1.0,13.0,0.09375,Microwave_Oven
16.0,2.0,13.0,0.5625,Microwave_Oven
16.0,16.0,13.0,0.5,BL_Beacon
3.0,3.0,26.0,0.09375,BL_Beacon
3.0,2.0,13.0,0.21875,BL_Stream
1.0,1.0,24.0,0.03125,WiFi_Beacon
2.0,2.0,30.0,0.0625,BL_Beacon
5.0,1.0,8.0,0.4375,BL_Stream
16.0,3.0,1.0,0.9375,WiFi_Stream
1.0,1.0,12.0,0.09375,BL_Stream
9.0,1.0,4.0,0.5625,BL_Stream
27.0,27.0,5.0,0.84375,Microwave_Oven
9.0,1.0,8.0,0.40625,BL_Stream
14.0,8.0,6.0,0.6875,Microwave_Oven
4.0,1.0,8.0,0.25,BL_Stream
12.0,1.0,7.0,0.5,Microwave_Oven
1.0,1.0,31.0,0.03125,BL_Beacon
10.0,2.0,16.0,0.375,BL_Beacon
1.0,1.0,11.0,0.125,BL_Stream
7.0,1.0,8.0,0.40625,BL_Stream
26.0,2.0,4.0,0.875,Microwave_Oven
1.0,1.0,12.0,0.0625,WiFi_Beacon
5.0,2.0,22.0,0.21875,Microwave_Oven
9.0,1.0,5.0,0.5,BL_Stream
10.0,10.0,10.0,0.625,Microwave_Oven
2.0,1.0,9.0,0.125,WiFi_Beacon
10.0,10.0,22.0,0.3125,Microwave_Oven
3.0,1.0,11.0,0.25,BL_Stream
24.0,2.0,2.0,0.875,Microwave_Oven
16.0,16.0,16.0,0.5,Microwave_Oven
20.0,1.0,1.0,0.84375,Microwave_Oven
2.0,1.0,9.0,0.34375,BL_Stream
3.0,1.0,6.0,0.3125,BL_Stream
8.0,1.0,5.0,0.5625,BL_Stream
5.0,1.0,4.0,0.53125,BL_Stream
4.0,1.0,10.0,0.21875,BL_Stream
1.0,1.0,9.0,0.15625,WiFi_Beacon
28.0,1.0,3.0,0.90625,Microwave_Oven
1.0,1.0,18.0,0.0625,WiFi_Beacon
20.0,20.0,12.0,0.625,Microwave_Oven
3.0,1.0,17.0,0.1875,BL_Stream
8.0,1.0,4.0,0.5,BL_Stream
16.0,16.0,16.0,0.5,BL_Beacon
22.0,1.0,8.0,0.71875,Microwave_Oven
5.0,1.0,2.0,0.625,BL_Stream
23.0,1.0,1.0,0.9375,WiFi_Stream
8.0,6.0,9.0,0.4375,BL_Beacon
24.0,5.0,3.0,0.90625,Microwave_Oven
14.0,8.0,5.0,0.6875,Microwave_Oven
18.0,18.0,14.0,0.5625,Microwave_Oven
5.0,1.0,2.0,0.6875,BL_Stream
5.0,1.0,5.0,0.5625,BL_Stream
4.0,1.0,9.0,0.5,Microwave_Oven
6.0,1.0,5.0,0.4375,BL_Stream
4.0,1.0,13.0,0.21875,BL_Stream
4.0,1.0,7.0,0.40625,BL_Stream
4.0,1.0,6.0,0.34375,BL_Stream
2.0,1.0,18.0,0.1875,BL_Stream
30.0,1.0,1.0,0.96875,WiFi_Stream
6.0,1.0,8.0,0.3125,BL_Stream
3.0,1.0,9.0,0.25,BL_Stream
7.0,1.0,9.0,0.4375,BL_Stream
21.0,1.0,3.0,0.71875,Microwave_Oven
4.0,1.0,7.0,0.34375,BL_Stream
7.0,2.0,16.0,0.40625,Microwave_Oven
4.0,1.0,10.0,0.28125,BL_Stream
6.0,5.0,20.0,0.34375,Microwave_Oven
12.0,1.0,15.0,0.40625,BL_Beacon
10.0,5.0,8.0,0.46875,BL_Beacon
5.0,5.0,26.0,0.15625,BL_Beacon
15.0,5.0,1.0,0.90625,WiFi_Stream
25.0,1.0,2.0,0.875,Microwave_Oven
8.0,3.0,18.0,0.34375,BL_Beacon
1.0,1.0,17.0,0.0625,BL_Stream
2.0,1.0,4.0,0.4375,BL_Stream
9.0,1.0,4.0,0.46875,BL_Stream
23.0,1.0,3.0,0.78125,Microwave_Oven
1.0,1.0,19.0,0.03125,BL_Beacon
18.0,1.0,7.0,0.65625,Microwave_Oven
2.0,1.0,4.0,0.375,BL_Stream
2.0,2.0,25.0,0.0625,BL_Beacon
12.0,8.0,11.0,0.625,Microwave_Oven
3.0,1.0,11.0,0.375,BL_Stream
2.0,2.0,23.0,0.0625,BL_Beacon
3.0,1.0,16.0,0.25,BL_Stream
3.0,1.0,6.0,0.4375,BL_Stream
5.0,1.0,5.0,0.34375,BL_Stream
12.0,2.0,7.0,0.71875,Microwave_Oven
1.0,1.0,18.0,0.0625,BL_Stream
3.0,1.0,17.0,0.125,BL_Beacon
22.0,2.0,1.0,0.9375,WiFi_Stream
2.0,1.0,5.0,0.34375,BL_Stream
2.0,1.0,11.0,0.09375,WiFi_Beacon
24.0,3.0,1.0,0.9375,WiFi_Stream
17.0,1.0,13.0,0.5625,Microwave_Oven
4.0,1.0,8.0,0.28125,BL_Stream
28.0,3.0,1.0,0.96875,WiFi_Stream
4.0,1.0,4.0,0.5625,BL_Stream
3.0,1.0,4.0,0.34375,BL_Stream
2.0,1.0,5.0,0.25,BL_Stream
10.0,1.0,4.0,0.5625,Microwave_Oven
27.0,1.0,1.0,0.9375,Microwave_Oven
2.0,2.0,30.0,0.0625,WiFi_Beacon
15.0,15.0,16.0,0.46875,BL_Beacon
2.0,1.0,18.0,0.15625,WiFi_Beacon
27.0,3.0,2.0,0.9375,Microwave_Oven
1.0,1.0,28.0,0.03125,WiFi_Beacon
22.0,9.0,1.0,0.96875,Microwave_Oven
16.0,2.0,7.0,0.71875,Microwave_Oven
6.0,6.0,24.0,0.1875,BL_Beacon
5.0,1.0,3.0,0.46875,BL_Stream
3.0,1.0,5.0,0.34375,BL_Stream
26.0,1.0,3.0,0.84375,Microwave_Oven
4.0,1.0,11.0,0.25,BL_Stream
3.0,1.0,10.0,0.375,BL_Stream
28.0,2.0,1.0,0.9375,Microwave_Oven
3.0,1.0,11.0,0.1875,BL_Stream
16.0,1.0,13.0,0.53125,Microwave_Oven
17.0,13.0,1.0,0.9375,WiFi_Stream
4.0,1.0,10.0,0.34375,BL_Stream
2.0,1.0,19.0,0.125,WiFi_Beacon
5.0,1.0,8.0,0.25,BL_Stream
4.0,1.0,5.0,0.5,BL_Stream
2.0,1.0,8.0,0.15625,WiFi_Beacon
13.0,13.0,19.0,0.40625,Microwave_Oven
5.0,1.0,3.0,0.5625,BL_Stream
15.0,5.0,1.0,0.9375,WiFi_Stream
5.0,1.0,24.0,0.21875,Microwave_Oven
4.0,2.0,11.0,0.46875,BL_Stream
13.0,8.0,1.0,0.9375,WiFi_Stream
2.0,1.0,7.0,0.34375,BL_Stream
6.0,1.0,7.0,0.40625,BL_Stream
2.0,2.0,6.0,0.375,BL_Stream
2.0,1.0,18.0,0.09375,WiFi_Beacon
2.0,1.0,10.0,0.28125,BL_Stream
21.0,1.0,6.0,0.6875,Microwave_Oven
3.0,1.0,7.0,0.4375,BL_Stream
6.0,6.0,18.0,0.1875,BL_Beacon
6.0,1.0,6.0,0.5,Microwave_Oven
2.0,1.0,14.0,0.125,WiFi_Beacon
5.0,1.0,8.0,0.375,BL_Stream
3.0,2.0,6.0,0.34375,BL_Stream
23.0,1.0,4.0,0.75,Microwave_Oven
2.0,2.0,16.0,0.0625,WiFi_Beacon
1.0,1.0,23.0,0.03125,BL_Beacon
3.0,1.0,18.0,0.21875,BL_Stream
1.0,1.0,13.0,0.09375,BL_Stream
22.0,1.0,2.0,0.8125,Microwave_Oven
9.0,1.0,4.0,0.5,BL_Stream
20.0,8.0,3.0,0.875,Microwave_Oven
2.0,2.0,30.0,0.0625,Microwave_Oven
5.0,1.0,6.0,0.40625,BL_Stream
2.0,2.0,29.0,0.0625,Microwave_Oven
4.0,4.0,22.0,0.125,BL_Beacon
23.0,8.0,1.0,0.96875,WiFi_Stream
2.0,1.0,6.0,0.34375,BL_Stream
7.0,1.0,19.0,0.25,Microwave_Oven
1.0,1.0,18.0,0.125,BL_Stream
1.0,1.0,13.0,0.15625,BL_Stream
30.0,30.0,2.0,0.9375,WiFi_Stream
21.0,1.0,1.0,0.9375,WiFi_Stream
15.0,2.0,1.0,0.9375,WiFi_Stream
6.0,1.0,12.0,0.28125,Microwave_Oven
15.0,15.0,2.0,0.9375,WiFi_Stream
3.0,1.0,11.0,0.3125,BL_Stream
4.0,1.0,8.0,0.34375,BL_Stream
3.0,1.0,11.0,0.15625,BL_Stream
3.0,1.0,8.0,0.28125,BL_Stream
4.0,1.0,10.0,0.4375,BL_Stream
6.0,1.0,4.0,0.53125,BL_Stream
12.0,1.0,12.0,0.46875,Microwave_Oven
5.0,1.0,10.0,0.28125,BL_Stream
18.0,2.0,10.0,0.625,Microwave_Oven
3.0,1.0,13.0,0.25,BL_Stream
5.0,1.0,8.0,0.46875,BL_Stream
3.0,2.0,4.0,0.5,BL_Stream
2.0,1.0,11.0,0.125,BL_Stream
6.0,1.0,3.0,0.5,Microwave_Oven
3.0,1.0,12.0,0.3125,BL_Stream
2.0,1.0,9.0,0.1875,BL_Stream
17.0,2.0,1.0,0.90625,WiFi_Stream
17.0,2.0,11.0,0.59375,Microwave_Oven
23.0,8.0,1.0,0.96875,Microwave_Oven
1.0,1.0,22.0,0.15625,Microwave_Oven
18.0,1.0,12.0,0.59375,Microwave_Oven
13.0,2.0,8.0,0.65625,Microwave_Oven
1.0,1.0,16.0,0.0625,WiFi_Beacon
26.0,26.0,4.0,0.8125,Microwave_Oven
17.0,1.0,9.0,0.65625,Microwave_Oven
20.0,1.0,2.0,0.84375,Microwave_Oven
3.0,1.0,5.0,0.40625,BL_Stream
3.0,1.0,4.0,0.4375,BL_Stream
7.0,1.0,7.0,0.5,BL_Stream
15.0,1.0,10.0,0.625,Microwave_Oven
3.0,1.0,6.0,0.28125,BL_Stream
15.0,1.0,6.0,0.71875,Microwave_Oven
18.0,1.0,3.0,0.71875,Microwave_Oven
13.0,2.0,12.0,0.46875,BL_Beacon
7.0,1.0,4.0,0.5,BL_Stream
3.0,1.0,3.0,0.46875,BL_Stream
25.0,5.0,1.0,0.9375,Microwave_Oven
18.0,13.0,1.0,0.96875,WiFi_Stream
6.0,1.0,7.0,0.46875,Microwave_Oven
1.0,1.0,21.0,0.09375,WiFi_Beacon
22.0,1.0,1.0,0.9375,WiFi_Stream
14.0,1.0,16.0,0.46875,Microwave_Oven
4.0,1.0,3.0,0.46875,BL_Stream
26.0,4.0,1.0,0.9375,WiFi_Stream
4.0,1.0,4.0,0.40625,BL_Stream
20.0,1.0,1.0,0.9375,WiFi_Stream
5.0,1.0,6.0,0.53125,Microwave_Oven
3.0,1.0,25.0,0.125,BL_Beacon
6.0,1.0,3.0,0.53125,BL_Stream
12.0,3.0,10.0,0.46875,BL_Beacon
11.0,11.0,18.0,0.34375,BL_Beacon
8.0,1.0,22.0,0.28125,Microwave_Oven
1.0,1.0,29.0,0.03125,Microwave_Oven
2.0,2.0,17.0,0.0625,WiFi_Beacon
24.0,7.0,1.0,0.96875,Microwave_Oven
12.0,12.0,14.0,0.375,BL_Beacon
5.0,5.0,27.0,0.15625,Microwave_Oven
1.0,1.0,15.0,0.0625,WiFi_Beacon
5.0,1.0,10.0,0.3125,BL_Stream
11.0,1.0,7.0,0.625,Microwave_Oven
5.0,1.0,9.0,0.21875,BL_Stream
24.0,1.0,1.0,0.9375,Microwave_Oven
23.0,1.0,4.0,0.8125,Microwave_Oven
12.0,9.0,8.0,0.65625,Microwave_Oven
2.0,1.0,17.0,0.1875,BL_Stream
10.0,1.0,16.0,0.4375,Microwave_Oven
